customer_id,first_purchase_date,last_purchase_date,recency_days,frequency_orders,monetary_value_gbp,average_order_value_gbp,units_purchased,distinct_products,is_repeat_customer,r_score,f_score,m_score,rfm_score,rfm_segment,cluster_id,cluster_label
17910,2009-12-13,2009-12-13,727,1,261.7,261.7,121,25,False,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
17911,2011-11-30,2011-11-30,10,1,366.23,366.23,223,39,False,5,2,2,9,New Customers,2,Recent Growth Customers
17912,2010-11-29,2011-02-02,311,6,374.55,62.425000000000004,215,48,True,2,4,2,8,At Risk,3,Lapsed Established Customers
17913,2009-12-03,2011-10-12,59,14,3429.29,244.9492857142857,1725,224,True,4,5,5,14,Champions,1,High-Value Champions
17914,2011-12-06,2011-12-06,4,1,329.36,329.36,457,72,False,5,2,2,9,New Customers,2,Recent Growth Customers
17915,2010-06-06,2010-06-06,552,1,225.78,225.78,184,27,False,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
17916,2009-12-06,2010-03-21,629,2,43.87,21.935,90,15,True,1,3,1,5,At Risk,4,Dormant Low-Value Customers
17917,2010-12-12,2011-10-25,46,3,335.03,111.67666666666666,184,77,True,4,3,2,9,Potential Loyalists,2,Recent Growth Customers
17918,2010-07-22,2010-07-27,501,3,396.39,132.13,352,34,True,1,3,2,6,At Risk,4,Dormant Low-Value Customers
17919,2010-09-27,2011-09-12,89,2,1840.32,920.16,1452,37,True,3,3,4,10,Need Attention,3,Lapsed Established Customers
17920,2009-12-06,2011-12-05,5,54,23581.78,436.6996296296296,12265,715,True,5,5,5,15,Champions,1,High-Value Champions
17921,2010-07-15,2011-10-06,65,10,2394.36,239.436,991,230,True,3,5,4,12,Loyal Customers,3,Lapsed Established Customers
17922,2010-06-14,2010-06-14,544,1,170.4,170.4,49,8,False,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
17923,2010-06-13,2011-03-02,283,3,497.0,165.66666666666666,140,2,True,2,3,2,7,At Risk,4,Dormant Low-Value Customers
17924,2010-10-21,2011-11-28,12,8,3257.7000000000003,407.21250000000003,1208,27,True,5,5,5,15,Champions,1,High-Value Champions
17925,2010-12-02,2010-12-02,373,1,244.08,244.08,72,1,False,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
17926,2010-05-09,2011-07-29,134,5,1035.49,207.098,572,27,True,3,4,3,10,Loyal Customers,3,Lapsed Established Customers
17927,2009-12-18,2009-12-18,722,1,294.0,294.0,108,10,False,1,2,2,5,Hibernating,4,Dormant Low-Value Customers
17928,2010-05-17,2011-10-25,46,3,341.24,113.74666666666667,222,27,True,4,3,2,9,Potential Loyalists,2,Recent Growth Customers
17929,2009-12-09,2011-11-28,12,12,3082.1,256.84166666666664,434,6,True,5,5,5,15,Champions,1,High-Value Champions
17930,2010-03-04,2011-11-04,36,13,4275.22,328.86307692307696,3795,39,True,4,5,5,14,Champions,1,High-Value Champions
17931,2010-02-16,2011-07-28,135,14,3402.24,243.01714285714283,1919,274,True,3,5,5,13,Loyal Customers,3,Lapsed Established Customers
17932,2011-05-12,2011-11-10,30,3,1331.57,443.8566666666666,789,84,True,4,3,4,11,Potential Loyalists,2,Recent Growth Customers
17933,2010-03-17,2010-03-17,633,1,114.69,114.69,63,12,False,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
17934,2010-10-29,2011-10-19,52,3,1049.15,349.7166666666667,628,36,True,4,3,3,10,Potential Loyalists,2,Recent Growth Customers
17935,2009-12-04,2011-07-24,139,7,686.14,98.02,244,60,True,3,4,3,10,Loyal Customers,3,Lapsed Established Customers
17936,2011-12-04,2011-12-04,6,1,380.13,380.13,257,68,False,5,2,2,9,New Customers,2,Recent Growth Customers
17937,2010-12-12,2011-12-01,9,7,4301.22,614.46,1754,19,True,5,4,5,14,Champions,1,High-Value Champions
17938,2010-10-15,2010-10-15,421,1,144.29,144.29,53,29,False,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
17939,2011-07-03,2011-07-03,160,1,99.14,99.14,40,12,False,3,2,1,6,Need Attention,4,Dormant Low-Value Customers
17940,2009-12-03,2011-10-21,50,16,30306.79,1894.174375,85148,11,True,4,5,5,14,Champions,1,High-Value Champions
17941,2010-01-06,2011-08-01,131,4,1433.28,358.32,1108,5,True,3,4,4,11,Loyal Customers,3,Lapsed Established Customers
17942,2011-12-02,2011-12-02,8,1,77.50000000000001,77.50000000000001,38,2,False,5,2,1,8,New Customers,2,Recent Growth Customers
17944,2010-10-12,2010-10-12,424,1,74.99,74.99,84,24,False,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
17945,2010-01-12,2010-01-12,697,3,360.35,120.11666666666667,244,66,True,1,3,2,6,At Risk,4,Dormant Low-Value Customers
17946,2011-03-25,2011-04-20,234,2,149.57999999999998,74.78999999999999,75,18,True,2,3,1,6,At Risk,4,Dormant Low-Value Customers
17947,2011-11-02,2011-11-02,38,1,176.68,176.68,168,9,False,4,2,1,7,New Customers,2,Recent Growth Customers
17948,2011-07-15,2011-07-15,148,1,358.56000000000006,358.56000000000006,144,1,False,3,2,2,7,Need Attention,4,Dormant Low-Value Customers
17949,2009-12-02,2011-12-08,2,118,117314.08,994.1871186440678,60538,58,True,5,5,5,15,Champions,1,High-Value Champions
17950,2010-01-04,2011-09-28,73,7,1166.29,166.61285714285714,659,133,True,3,4,3,10,Loyal Customers,3,Lapsed Established Customers
17951,2010-10-31,2011-10-31,40,4,1340.5800000000002,335.14500000000004,780,24,True,4,4,4,12,Champions,2,Recent Growth Customers
17952,2010-06-16,2010-11-26,379,4,788.46,197.115,477,85,True,2,4,3,9,At Risk,3,Lapsed Established Customers
17953,2010-06-17,2010-06-17,541,1,159.17000000000002,159.17000000000002,98,20,False,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
17954,2009-12-09,2011-12-04,6,19,3804.38,200.2305263157895,3180,479,True,5,5,5,15,Champions,1,High-Value Champions
17955,2010-02-12,2011-05-25,199,6,949.9,158.31666666666666,681,16,True,2,4,3,9,At Risk,3,Lapsed Established Customers
17956,2011-04-04,2011-04-04,250,1,12.75,12.75,1,1,False,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
17957,2011-10-04,2011-10-04,67,1,111.68,111.68,287,31,False,3,2,1,6,Need Attention,4,Dormant Low-Value Customers
17958,2009-12-11,2011-08-15,117,2,973.88,486.94,284,35,True,3,3,3,9,Need Attention,3,Lapsed Established Customers
17959,2010-04-26,2010-04-26,593,1,140.75,140.75,49,2,False,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
17960,2010-03-08,2011-06-21,172,3,135.08,45.02666666666667,60,37,True,3,3,1,7,Need Attention,4,Dormant Low-Value Customers
17961,2009-12-01,2011-11-18,22,100,2866.74,28.667399999999997,1491,486,True,4,5,4,13,Champions,1,High-Value Champions
17962,2010-01-13,2011-07-20,143,4,666.96,166.74,633,146,True,3,4,3,10,Loyal Customers,3,Lapsed Established Customers
17963,2010-01-19,2010-08-25,472,4,643.16,160.79,341,98,True,1,4,3,8,At Risk,3,Lapsed Established Customers
17964,2010-12-02,2011-11-08,32,2,463.21,231.605,294,84,True,4,3,2,9,Potential Loyalists,2,Recent Growth Customers
17965,2009-12-14,2011-11-02,38,29,7006.65,241.60862068965517,4383,588,True,4,5,5,14,Champions,1,High-Value Champions
17966,2010-01-18,2011-11-02,38,10,1963.92,196.392,3918,82,True,4,5,4,13,Champions,1,High-Value Champions
17967,2010-10-19,2010-12-03,372,2,223.42,111.71,111,59,True,2,3,1,6,At Risk,4,Dormant Low-Value Customers
17968,2010-07-15,2010-12-01,374,4,590.4399999999999,147.60999999999999,352,106,True,2,4,2,8,At Risk,3,Lapsed Established Customers
17969,2009-12-06,2011-06-26,167,20,2354.29,117.7145,1014,113,True,3,5,4,12,Loyal Customers,1,High-Value Champions
17970,2011-05-12,2011-05-12,212,1,562.79,562.79,513,27,False,2,2,2,6,Hibernating,4,Dormant Low-Value Customers
17971,2010-06-09,2010-06-09,549,1,161.94,161.94,62,21,False,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
17972,2011-04-12,2011-04-12,242,1,135.19,135.19,36,30,False,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
17973,2011-10-19,2011-10-19,52,1,337.04,337.04,176,15,False,4,2,2,8,New Customers,2,Recent Growth Customers
17974,2010-10-28,2011-11-15,25,6,1739.09,289.8483333333333,1189,279,True,4,4,4,12,Champions,2,Recent Growth Customers
17975,2010-08-06,2011-11-24,16,24,6696.33,279.01375,2179,243,True,5,5,5,15,Champions,1,High-Value Champions
17976,2010-12-02,2010-12-02,373,1,321.79,321.79,93,56,False,2,2,2,6,Hibernating,4,Dormant Low-Value Customers
17977,2010-11-04,2011-11-10,30,2,1511.45,755.725,1948,94,True,4,3,4,11,Potential Loyalists,2,Recent Growth Customers
17978,2009-12-08,2010-12-09,366,4,1159.99,289.9975,1297,62,True,2,4,3,9,At Risk,3,Lapsed Established Customers
17979,2011-03-25,2011-11-04,36,4,732.41,183.1025,383,116,True,4,4,3,11,Loyal Customers,2,Recent Growth Customers
17980,2010-11-11,2011-06-27,166,4,1012.72,253.18,771,41,True,3,4,3,10,Loyal Customers,3,Lapsed Established Customers
17981,2010-10-25,2010-10-25,411,1,239.12,239.12,260,17,False,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
17982,2010-01-28,2010-01-28,681,1,138.18,138.18,117,13,False,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
17983,2010-11-09,2010-11-09,396,1,171.71,171.71,108,23,False,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
17984,2009-12-01,2011-07-17,146,5,1152.19,230.43800000000002,939,209,True,3,4,3,10,Loyal Customers,3,Lapsed Established Customers
17985,2011-11-17,2011-11-17,23,1,631.35,631.35,171,20,False,4,2,3,9,New Customers,2,Recent Growth Customers
17986,2011-10-14,2011-10-14,57,1,20.8,20.8,10,1,False,4,2,1,7,New Customers,4,Dormant Low-Value Customers
17987,2010-06-07,2011-06-07,186,5,965.4399999999999,193.088,981,139,True,3,4,3,10,Loyal Customers,3,Lapsed Established Customers
17988,2009-12-07,2011-11-28,12,14,489.54,34.96714285714286,186,115,True,5,5,2,12,Need Attention,2,Recent Growth Customers
17989,2010-11-25,2010-11-25,380,1,207.32999999999998,207.32999999999998,300,26,False,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
17990,2009-12-07,2011-04-17,237,6,1527.6100000000001,254.6016666666667,777,40,True,2,4,4,10,Cannot Lose Them,3,Lapsed Established Customers
17991,2010-04-27,2011-04-28,226,3,300.3,100.10000000000001,93,37,True,2,3,2,7,At Risk,4,Dormant Low-Value Customers
17992,2010-11-15,2010-11-15,390,1,252.88,252.88,130,49,False,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
17993,2010-04-01,2010-04-01,618,1,225.99,225.99,108,60,False,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
17994,2010-03-29,2011-08-10,122,11,2270.0299999999997,206.36636363636362,2181,227,True,3,5,4,12,Loyal Customers,3,Lapsed Established Customers
17995,2010-11-17,2011-03-03,282,3,495.48,165.16,263,28,True,2,3,2,7,At Risk,4,Dormant Low-Value Customers
17996,2010-06-11,2010-11-25,380,3,482.33,160.77666666666667,587,63,True,2,3,2,7,At Risk,4,Dormant Low-Value Customers
17997,2011-06-28,2011-09-26,75,8,1962.46,245.3075,2273,133,True,3,5,4,12,Loyal Customers,3,Lapsed Established Customers
17998,2009-12-01,2010-11-24,381,3,639.24,213.08,561,57,True,2,3,3,8,At Risk,3,Lapsed Established Customers
17999,2010-11-26,2011-11-02,38,3,528.46,176.15333333333334,286,125,True,4,3,2,9,Potential Loyalists,2,Recent Growth Customers
18000,2010-05-24,2010-05-24,565,1,124.25,124.25,109,6,False,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
18001,2009-12-02,2011-11-27,13,6,924.14,154.02333333333334,874,120,True,5,4,3,12,Loyal Customers,2,Recent Growth Customers
18002,2009-12-08,2010-11-29,376,4,244.37,61.0925,71,52,True,2,4,1,7,At Risk,4,Dormant Low-Value Customers
18003,2010-11-28,2010-11-28,377,1,353.51,353.51,297,23,False,2,2,2,6,Hibernating,4,Dormant Low-Value Customers
18004,2010-12-12,2010-12-12,363,1,157.92,157.92,75,32,False,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
18005,2011-10-23,2011-12-06,4,2,226.47,113.235,86,52,True,5,3,1,9,Need Attention,2,Recent Growth Customers
18006,2009-12-17,2011-11-16,24,4,969.51,242.3775,395,57,True,4,4,3,11,Loyal Customers,2,Recent Growth Customers
18007,2010-11-12,2010-11-12,393,1,215.22,215.22,246,46,False,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
18008,2010-01-06,2011-09-30,71,23,19759.079999999998,859.0904347826087,7825,77,True,3,5,5,13,Loyal Customers,1,High-Value Champions
18009,2010-02-25,2011-04-18,236,8,2144.23,268.02875,651,145,True,2,5,4,11,Cannot Lose Them,3,Lapsed Established Customers
18010,2011-03-28,2011-03-28,257,1,174.8,174.8,60,14,False,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
18011,2010-05-21,2010-12-01,374,2,410.79,205.395,125,63,True,2,3,2,7,At Risk,4,Dormant Low-Value Customers
18012,2009-12-16,2009-12-16,724,1,115.3,115.3,63,13,False,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
18013,2011-07-07,2011-07-07,156,2,187.29,93.645,285,31,True,3,3,1,7,Need Attention,4,Dormant Low-Value Customers
18014,2011-11-11,2011-11-11,29,1,162.22,162.22,66,29,False,4,2,1,7,New Customers,2,Recent Growth Customers
18015,2011-12-05,2011-12-05,5,1,120.03,120.03,157,46,False,5,2,1,8,New Customers,2,Recent Growth Customers
18016,2010-01-27,2011-11-07,33,7,1954.56,279.22285714285715,1207,115,True,4,4,4,12,Champions,3,Lapsed Established Customers
18017,2010-10-04,2011-09-19,82,4,688.0,172.0,400,1,True,3,4,3,10,Loyal Customers,3,Lapsed Established Customers
18018,2010-10-15,2011-08-23,109,4,297.99,74.4975,186,43,True,3,4,2,9,Need Attention,4,Dormant Low-Value Customers
18019,2011-10-19,2011-10-19,52,1,38.45,38.45,7,5,False,4,2,1,7,New Customers,4,Dormant Low-Value Customers
18020,2010-06-14,2010-06-14,544,1,190.48000000000002,190.48000000000002,67,12,False,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
18021,2010-07-15,2010-07-18,510,2,216.41,108.205,168,32,True,1,3,1,5,At Risk,4,Dormant Low-Value Customers
18022,2010-06-11,2011-11-04,36,5,1507.25,301.45,1311,306,True,4,4,4,12,Champions,2,Recent Growth Customers
18024,2011-07-10,2011-07-10,153,2,389.78,194.89,184,21,True,3,3,2,8,Need Attention,4,Dormant Low-Value Customers
18025,2010-03-30,2010-11-25,380,6,1177.72,196.28666666666666,1053,83,True,2,4,3,9,At Risk,3,Lapsed Established Customers
18026,2010-07-22,2010-07-27,501,2,2074.07,1037.035,530,12,True,1,3,4,8,At Risk,3,Lapsed Established Customers
18027,2011-09-02,2011-09-02,99,1,115.31,115.31,78,21,False,3,2,1,6,Need Attention,4,Dormant Low-Value Customers
18028,2010-05-05,2010-05-05,584,1,192.05,192.05,133,4,False,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
18029,2010-03-07,2010-03-07,643,1,433.77,433.77,253,18,False,1,2,2,5,Hibernating,4,Dormant Low-Value Customers
18030,2011-10-28,2011-12-05,5,2,230.64999999999998,115.32499999999999,67,8,True,5,3,1,9,Need Attention,2,Recent Growth Customers
18031,2010-11-26,2010-11-26,379,1,451.3,451.3,298,49,False,2,2,2,6,Hibernating,4,Dormant Low-Value Customers
18032,2011-01-09,2011-01-09,335,1,73.5,73.5,42,5,False,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
18033,2011-10-05,2011-10-05,66,1,93.82000000000001,93.82000000000001,252,32,False,3,2,1,6,Need Attention,4,Dormant Low-Value Customers
18034,2010-11-29,2011-11-18,22,3,754.2,251.4,951,182,True,4,3,3,10,Potential Loyalists,2,Recent Growth Customers
18035,2010-11-19,2011-11-04,36,5,1260.23,252.046,1134,52,True,4,4,4,12,Champions,2,Recent Growth Customers
18036,2009-12-18,2011-11-07,33,11,1545.49,140.4990909090909,741,221,True,4,5,4,13,Champions,1,High-Value Champions
18037,2009-12-01,2011-07-08,155,15,167.42,11.161333333333333,37,31,True,3,5,1,9,Need Attention,3,Lapsed Established Customers
18038,2010-06-01,2010-06-01,557,1,141.48,141.48,80,25,False,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
18039,2010-03-09,2010-11-30,375,4,548.22,137.055,555,137,True,2,4,2,8,At Risk,3,Lapsed Established Customers
18040,2011-04-08,2011-11-20,20,2,357.20000000000005,178.60000000000002,148,18,True,5,3,2,10,Potential Loyalists,2,Recent Growth Customers
18041,2010-01-14,2011-11-28,12,38,8018.7699999999995,211.02026315789473,7316,464,True,5,5,5,15,Champions,1,High-Value Champions
18042,2010-06-16,2011-10-17,54,2,281.15,140.575,69,13,True,4,3,1,8,Need Attention,2,Recent Growth Customers
18043,2010-12-08,2011-11-15,25,3,529.29,176.42999999999998,265,106,True,4,3,2,9,Potential Loyalists,2,Recent Growth Customers
18044,2010-05-28,2011-12-05,5,18,3505.61,194.75611111111112,1598,128,True,5,5,5,15,Champions,1,High-Value Champions
18045,2011-10-25,2011-10-25,46,1,178.34,178.34,138,43,False,4,2,1,7,New Customers,2,Recent Growth Customers
18046,2010-02-28,2010-02-28,650,1,189.63,189.63,44,26,False,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
18047,2010-11-23,2010-11-23,382,2,326.09,163.045,130,74,True,2,3,2,7,At Risk,4,Dormant Low-Value Customers
18048,2010-08-03,2011-05-20,204,3,394.93,131.64333333333335,256,56,True,2,3,2,7,At Risk,4,Dormant Low-Value Customers
18049,2010-04-28,2010-09-28,438,2,500.92,250.46,402,82,True,1,3,2,6,At Risk,4,Dormant Low-Value Customers
18050,2010-11-11,2010-12-15,360,2,412.06,206.03,250,22,True,2,3,2,7,At Risk,4,Dormant Low-Value Customers
18051,2009-12-09,2010-03-15,635,7,2282.28,326.04,1661,41,True,1,4,4,9,Cannot Lose Them,3,Lapsed Established Customers
18052,2010-05-24,2010-05-24,565,1,10877.18,10877.18,17766,16,False,1,2,5,8,At Risk,3,Lapsed Established Customers
18053,2010-06-30,2011-09-30,71,3,571.07,190.35666666666668,409,29,True,3,3,2,8,Need Attention,2,Recent Growth Customers
18054,2010-11-12,2010-11-12,393,1,176.5,176.5,96,11,False,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
18055,2010-10-22,2011-12-02,8,14,10142.64,724.4742857142857,3534,320,True,5,5,5,15,Champions,1,High-Value Champions
18056,2010-03-31,2011-02-24,289,2,554.6,277.3,334,28,True,2,3,2,7,At Risk,4,Dormant Low-Value Customers
18057,2010-01-18,2010-11-11,394,3,1188.46,396.15333333333336,970,121,True,2,3,3,8,At Risk,3,Lapsed Established Customers
18058,2010-02-10,2011-11-30,10,3,774.06,258.02,394,12,True,5,3,3,11,Potential Loyalists,2,Recent Growth Customers
18059,2011-10-03,2011-11-16,24,3,306.46,102.15333333333332,258,17,True,4,3,2,9,Potential Loyalists,2,Recent Growth Customers
18060,2010-05-24,2010-10-27,409,2,1185.46,592.73,902,74,True,2,3,3,8,At Risk,3,Lapsed Established Customers
18061,2009-12-04,2011-11-18,22,28,6083.81,217.2789285714286,3359,30,True,4,5,5,14,Champions,1,High-Value Champions
18062,2010-04-21,2011-06-19,174,6,1632.67,272.1116666666667,831,46,True,3,4,4,11,Loyal Customers,3,Lapsed Established Customers
18063,2010-03-16,2010-11-14,391,2,186.60000000000002,93.30000000000001,48,2,True,2,3,1,6,At Risk,4,Dormant Low-Value Customers
18064,2010-02-01,2011-07-29,134,11,4481.83,407.4390909090909,2685,53,True,3,5,5,13,Loyal Customers,3,Lapsed Established Customers
18065,2009-12-09,2011-12-04,6,29,5866.63,202.29758620689657,2265,193,True,5,5,5,15,Champions,1,High-Value Champions
18066,2010-10-20,2011-09-25,76,3,1440.4,480.1333333333334,535,37,True,3,3,4,10,Need Attention,3,Lapsed Established Customers
18067,2011-10-30,2011-10-30,41,1,396.33,396.33,189,36,False,4,2,2,8,New Customers,2,Recent Growth Customers
18068,2011-02-23,2011-02-23,290,1,101.69999999999999,101.69999999999999,6,1,False,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
18069,2010-02-28,2011-11-13,27,11,4464.92,405.9018181818182,3168,602,True,4,5,5,14,Champions,1,High-Value Champions
18070,2010-02-08,2010-02-08,670,1,314.1,314.1,86,9,False,1,2,2,5,Hibernating,4,Dormant Low-Value Customers
18071,2009-12-05,2011-03-27,258,6,1169.68,194.9466666666667,678,52,True,2,4,3,9,At Risk,3,Lapsed Established Customers
18072,2011-06-07,2011-06-07,186,1,247.44,247.44,288,18,False,3,2,1,6,Need Attention,4,Dormant Low-Value Customers
18073,2011-05-26,2011-08-17,115,12,3859.82,321.6516666666667,3102,23,True,3,5,5,13,Loyal Customers,3,Lapsed Established Customers
18074,2010-07-22,2010-12-01,374,2,1019.44,509.72,361,37,True,2,3,3,8,At Risk,3,Lapsed Established Customers
18075,2010-07-29,2011-11-16,24,20,5783.29,289.1645,3281,180,True,4,5,5,14,Champions,1,High-Value Champions
18076,2010-11-24,2010-11-24,381,1,151.49,151.49,164,8,False,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
18077,2009-12-07,2011-12-01,9,18,4078.79,226.59944444444443,3020,141,True,5,5,5,15,Champions,1,High-Value Champions
18078,2010-03-21,2011-05-06,218,4,725.53,181.3825,370,65,True,2,4,3,9,At Risk,3,Lapsed Established Customers
18079,2010-08-05,2011-10-25,46,5,4203.93,840.7860000000001,8730,107,True,4,4,5,13,Champions,3,Lapsed Established Customers
18080,2011-04-11,2011-11-21,19,2,1231.5,615.75,642,2,True,5,3,4,12,Potential Loyalists,2,Recent Growth Customers
18081,2011-07-29,2011-11-03,37,3,343.45,114.48333333333333,195,14,True,4,3,2,9,Potential Loyalists,2,Recent Growth Customers
18082,2011-11-14,2011-11-14,26,1,680.84,680.84,608,62,False,4,2,3,9,New Customers,2,Recent Growth Customers
18083,2010-11-07,2010-11-07,398,1,463.53,463.53,268,36,False,2,2,2,6,Hibernating,4,Dormant Low-Value Customers
18084,2010-11-16,2011-11-23,17,3,795.2299999999999,265.07666666666665,755,7,True,5,3,3,11,Potential Loyalists,2,Recent Growth Customers
18085,2010-03-21,2011-01-13,331,4,1341.8500000000001,335.46250000000003,507,42,True,2,4,4,10,Cannot Lose Them,3,Lapsed Established Customers
18086,2011-03-10,2011-03-10,275,1,101.34,101.34,106,7,False,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
