invoice_no,invoice_date,customer_id,country,order_value_gbp,units,product_lines,distinct_products
569243,2011-10-03 09:44:00,13344,United Kingdom,533.46,239,32,32
569244,2011-10-03 09:45:00,13344,United Kingdom,322.08,114,16,16
569246,2011-10-03 09:57:00,14096,United Kingdom,2900.99,710,285,280
569247,2011-10-03 10:08:00,17924,United Kingdom,1574.52,552,17,17
569248,2011-10-03 10:09:00,12886,United Kingdom,603.4,354,35,35
569249,2011-10-03 10:15:00,14092,United Kingdom,351.17,153,16,16
569250,2011-10-03 10:18:00,16747,United Kingdom,480.2,281,27,27
569252,2011-10-03 10:38:00,14333,United Kingdom,415.2,58,15,15
569253,2011-10-03 10:55:00,13635,United Kingdom,1071.03,677,62,62
569254,2011-10-03 11:00:00,18116,United Kingdom,163.56,170,36,36
569255,2011-10-03 11:01:00,18102,United Kingdom,5164.66,1934,18,18
569257,2011-10-03 11:24:00,18102,United Kingdom,2350.98,916,19,19
569258,2011-10-03 11:26:00,17330,United Kingdom,264.9,100,5,5
569261,2011-10-03 11:34:00,17321,United Kingdom,615.91,359,98,94
569262,2011-10-03 11:36:00,14815,United Kingdom,551.58,460,39,39
569263,2011-10-03 11:37:00,18102,United Kingdom,4849.1,1702,13,13
569302,2011-10-03 12:04:00,16205,United Kingdom,319.4,254,50,47
569319,2011-10-03 12:17:00,14290,United Kingdom,728.5,448,33,33
569321,2011-10-03 12:23:00,,United Kingdom,278.15,211,12,12
569322,2011-10-03 12:31:00,16912,United Kingdom,464.64,212,15,15
569323,2011-10-03 12:32:00,16912,United Kingdom,32.85,5,2,2
569324,2011-10-03 12:32:00,16912,United Kingdom,363.08,192,14,14
569325,2011-10-03 12:41:00,16774,United Kingdom,119.32,96,16,16
569326,2011-10-03 12:47:00,14360,United Kingdom,624.91,211,23,23
569327,2011-10-03 12:47:00,15091,United Kingdom,480.71,346,30,30
569328,2011-10-03 12:48:00,14360,United Kingdom,157.68,56,7,7
569329,2011-10-03 13:03:00,17652,United Kingdom,441.82,195,27,27
569330,2011-10-03 13:31:00,15311,United Kingdom,607.33,279,21,21
569331,2011-10-03 13:39:00,16875,United Kingdom,957.33,581,53,53
569332,2011-10-03 13:46:00,12637,France,344.0,152,71,66
569333,2011-10-03 13:49:00,13431,United Kingdom,415.41999999999996,116,10,10
569334,2011-10-03 13:53:00,12931,United Kingdom,1909.36,1514,8,7
569336,2011-10-03 14:05:00,15088,United Kingdom,864.19,340,40,40
569337,2011-10-03 14:09:00,17396,United Kingdom,2034.0,600,6,6
569338,2011-10-03 14:18:00,16013,United Kingdom,339.26,286,11,11
569339,2011-10-03 14:18:00,15299,United Kingdom,830.0,250,1,1
569340,2011-10-03 14:19:00,15299,United Kingdom,642.0,120,1,1
569342,2011-10-03 14:20:00,16013,United Kingdom,1441.2,1160,3,3
569343,2011-10-03 14:34:00,18102,United Kingdom,7298.76,1764,13,13
569357,2011-10-03 14:52:00,15930,United Kingdom,426.63,139,21,21
569358,2011-10-03 14:53:00,18257,United Kingdom,517.53,189,25,25
569359,2011-10-03 14:55:00,18257,United Kingdom,14.850000000000001,3,1,1
569360,2011-10-03 14:59:00,14653,United Kingdom,350.09,139,57,57
569361,2011-10-03 14:59:00,16183,United Kingdom,338.71000000000004,113,15,15
569362,2011-10-03 15:06:00,18102,United Kingdom,1023.96,314,13,13
569363,2011-10-03 15:08:00,13297,United Kingdom,1315.3799999999999,618,38,38
569364,2011-10-03 15:10:00,13167,United Kingdom,242.12,246,18,18
569365,2011-10-03 15:24:00,18102,United Kingdom,1094.71,300,13,13
569366,2011-10-03 15:26:00,18102,United Kingdom,647.52,114,1,1
569367,2011-10-03 15:28:00,13994,United Kingdom,769.11,370,68,64
569368,2011-10-03 15:29:00,15971,United Kingdom,260.1,125,4,4
569369,2011-10-03 15:32:00,15105,United Kingdom,541.03,329,30,30
569371,2011-10-03 15:52:00,14651,United Kingdom,238.28,158,42,42
569372,2011-10-03 16:04:00,,United Kingdom,1871.1299999999999,603,261,261
569373,2011-10-03 16:12:00,12971,United Kingdom,162.64,200,5,5
569374,2011-10-03 16:14:00,,United Kingdom,1951.59,575,237,237
569382,2011-10-03 16:44:00,15502,United Kingdom,3155.95,1,1,1
569383,2011-10-03 16:46:00,15159,United Kingdom,1395.09,1127,63,63
569384,2011-10-03 16:47:00,15159,United Kingdom,207.6,318,16,16
569385,2011-10-03 16:48:00,14031,United Kingdom,1416.0,200,1,1
569386,2011-10-03 16:48:00,15159,United Kingdom,243.6,38,9,9
569388,2011-10-03 16:50:00,14031,United Kingdom,1416.0,200,1,1
569389,2011-10-03 16:51:00,15502,United Kingdom,305.0,3,3,1
569396,2011-10-03 17:48:00,16441,United Kingdom,170.2,63,11,11
569397,2011-10-04 08:26:00,12747,United Kingdom,675.38,208,15,15
569398,2011-10-04 08:27:00,17381,United Kingdom,359.03999999999996,408,3,3
569399,2011-10-04 08:29:00,17381,United Kingdom,520.32,768,2,2
569400,2011-10-04 08:30:00,17381,United Kingdom,231.0,110,3,3
569401,2011-10-04 08:56:00,15111,United Kingdom,949.3000000000001,456,52,52
569402,2011-10-04 09:00:00,12413,France,194.20000000000002,81,10,10
569403,2011-10-04 09:02:00,13319,United Kingdom,678.11,327,36,36
569404,2011-10-04 09:03:00,13319,United Kingdom,180.0,36,8,8
569405,2011-10-04 09:05:00,15241,United Kingdom,344.92,214,15,15
569406,2011-10-04 09:09:00,16253,United Kingdom,1983.46,1893,70,70
569407,2011-10-04 09:12:00,15694,United Kingdom,1410.26,426,14,14
569408,2011-10-04 09:26:00,13881,United Kingdom,1897.1599999999999,874,14,14
569409,2011-10-04 09:38:00,14110,United Kingdom,304.62,142,11,11
569411,2011-10-04 09:49:00,12989,United Kingdom,566.4,80,1,1
569412,2011-10-04 09:51:00,13650,United Kingdom,447.62,276,24,24
569413,2011-10-04 09:51:00,13650,United Kingdom,27.0,20,2,2
569414,2011-10-04 10:11:00,,United Kingdom,4701.22,1064,88,81
569415,2011-10-04 10:14:00,,United Kingdom,1821.56,311,97,97
569416,2011-10-04 10:15:00,13801,United Kingdom,324.8,168,23,23
569417,2011-10-04 10:29:00,17629,United Kingdom,593.79,372,25,25
569418,2011-10-04 10:30:00,12989,United Kingdom,284.15999999999997,72,4,4
569419,2011-10-04 10:31:00,15864,United Kingdom,520.54,202,5,5
569420,2011-10-04 10:33:00,16881,United Kingdom,432.0,600,1,1
569423,2011-10-04 10:42:00,16882,United Kingdom,489.41999999999996,322,24,24
569424,2011-10-04 10:49:00,15529,United Kingdom,414.57,314,59,58
569457,2011-10-04 11:29:00,14606,United Kingdom,117.94,61,30,30
569459,2011-10-04 11:33:00,16713,United Kingdom,702.04,374,18,18
569460,2011-10-04 11:33:00,13895,United Kingdom,973.81,511,38,38
569461,2011-10-04 11:36:00,16556,United Kingdom,757.42,548,47,47
569462,2011-10-04 11:36:00,17014,United Kingdom,188.05,55,13,13
569467,2011-10-04 11:44:00,14291,United Kingdom,610.42,526,43,43
569468,2011-10-04 11:56:00,16186,United Kingdom,666.21,440,37,37
569469,2011-10-04 12:22:00,16360,United Kingdom,1000.75,555,123,116
569470,2011-10-04 12:25:00,17673,United Kingdom,306.88,307,33,33
569471,2011-10-04 12:38:00,15046,United Kingdom,244.06,63,12,12
569472,2011-10-04 12:38:00,14515,United Kingdom,558.22,375,32,32
569474,2011-10-04 12:39:00,14178,United Kingdom,198.74,218,47,47
569479,2011-10-04 12:41:00,13408,United Kingdom,971.46,662,14,14
569480,2011-10-04 12:42:00,13408,United Kingdom,23.8,4,1,1
569481,2011-10-04 12:43:00,15255,United Kingdom,890.85,489,47,47
569482,2011-10-04 12:43:00,14184,United Kingdom,452.89,127,24,24
569483,2011-10-04 12:45:00,14057,United Kingdom,390.26,174,15,15
569484,2011-10-04 12:46:00,14057,United Kingdom,45.0,12,2,2
569486,2011-10-04 12:51:00,15339,United Kingdom,316.17,257,45,44
569487,2011-10-04 12:55:00,13351,United Kingdom,373.94,117,16,16
569488,2011-10-04 13:10:00,16440,United Kingdom,433.01,459,46,45
569489,2011-10-04 13:13:00,12457,Cyprus,196.35,33,1,1
569491,2011-10-04 13:25:00,14056,United Kingdom,527.03,239,82,79
569492,2011-10-04 13:30:00,16333,United Kingdom,3733.0,2584,3,3
569493,2011-10-04 13:35:00,13317,United Kingdom,959.7,535,56,56
569494,2011-10-04 13:42:00,15739,United Kingdom,449.12,472,8,8
569496,2011-10-04 13:45:00,12395,Belgium,346.68,118,17,17
569513,2011-10-04 13:55:00,14332,United Kingdom,440.2,224,13,12
569514,2011-10-04 13:56:00,15228,United Kingdom,1162.68,750,36,36
569515,2011-10-04 13:58:00,15181,United Kingdom,254.48,292,6,6
569516,2011-10-04 14:03:00,,United Kingdom,6.95,1,1,1
569518,2011-10-04 14:28:00,13263,United Kingdom,127.85000000000001,55,21,20
569519,2011-10-04 14:31:00,13792,United Kingdom,120.95,64,9,9
569520,2011-10-04 14:32:00,17667,United Kingdom,304.5,130,18,18
569521,2011-10-04 14:33:00,16474,United Kingdom,534.1,225,81,78
569522,2011-10-04 14:41:00,12664,Finland,310.0,73,2,2
569523,2011-10-04 14:41:00,16033,United Kingdom,366.3,145,64,64
569524,2011-10-04 14:42:00,14506,United Kingdom,665.72,204,128,122
569527,2011-10-04 14:53:00,12512,Israel,116.48,92,29,29
569528,2011-10-04 14:53:00,16242,United Kingdom,822.74,471,73,73
569529,2011-10-04 14:55:00,12512,Israel,15.7,4,2,2
569530,2011-10-04 14:58:00,17957,United Kingdom,111.68,287,31,31
569531,2011-10-04 15:02:00,12695,France,163.1,34,5,5
569532,2011-10-04 15:19:00,13552,United Kingdom,425.52,179,15,15
569533,2011-10-04 15:21:00,16374,United Kingdom,312.53000000000003,186,83,81
569534,2011-10-04 15:27:00,,United Kingdom,7.84,2,2,2
569535,2011-10-04 15:41:00,15044,United Kingdom,444.71,157,35,34
569536,2011-10-04 15:44:00,13269,United Kingdom,476.52,294,20,20
569537,2011-10-04 15:45:00,13269,United Kingdom,97.7,90,7,7
569538,2011-10-04 15:55:00,14462,United Kingdom,301.87,193,19,19
569539,2011-10-04 15:58:00,18102,United Kingdom,557.76,112,1,1
569544,2011-10-04 16:33:00,,United Kingdom,1566.25,365,217,217
569545,2011-10-04 16:37:00,,United Kingdom,2014.98,524,292,292
569546,2011-10-04 16:39:00,15276,United Kingdom,128.63,61,49,49
569550,2011-10-04 17:32:00,15955,United Kingdom,8.5,10,1,1
569551,2011-10-04 17:40:00,,United Kingdom,1.65,1,1,1
569555,2011-10-05 08:17:00,17728,United Kingdom,1943.1299999999999,1019,113,113
569556,2011-10-05 08:50:00,14936,Channel Islands,1105.16,725,62,62
569557,2011-10-05 08:52:00,14936,Channel Islands,33.0,4,1,1
569558,2011-10-05 08:53:00,14936,Channel Islands,622.84,366,18,18
569559,2011-10-05 09:31:00,12971,United Kingdom,171.59999999999997,120,2,2
569560,2011-10-05 09:42:00,14511,United Kingdom,318.44,170,16,16
569561,2011-10-05 09:42:00,13468,United Kingdom,122.05,35,6,6
569562,2011-10-05 09:43:00,12720,Germany,485.78,398,30,30
569563,2011-10-05 09:46:00,12481,Germany,1307.76,790,48,48
569564,2011-10-05 09:47:00,13989,United Kingdom,369.40999999999997,444,18,18
569565,2011-10-05 09:52:00,16722,United Kingdom,314.5,475,25,25
569566,2011-10-05 09:55:00,14739,United Kingdom,609.78,546,10,10
569567,2011-10-05 09:56:00,16059,United Kingdom,105.30000000000001,40,6,6
569568,2011-10-05 09:57:00,12700,France,1476.19,890,89,89
569569,2011-10-05 09:59:00,18061,United Kingdom,233.5,38,3,3
569570,2011-10-05 10:06:00,16684,United Kingdom,13760.02,7020,25,25
569571,2011-10-05 10:09:00,16684,United Kingdom,2487.4,2788,13,13
569572,2011-10-05 10:10:00,16684,United Kingdom,1800.0,5000,10,10
569573,2011-10-05 10:11:00,17511,United Kingdom,3855.84,2085,33,33
569574,2011-10-05 10:30:00,15127,United Kingdom,406.53,251,16,16
569575,2011-10-05 10:37:00,16106,United Kingdom,108.38,74,6,6
569576,2011-10-05 10:38:00,17739,United Kingdom,434.65000000000003,87,7,7
569577,2011-10-05 10:53:00,12828,United Kingdom,245.8,152,13,13
569579,2011-10-05 11:06:00,17666,United Kingdom,409.08,356,12,12
569580,2011-10-05 11:16:00,15039,United Kingdom,185.87,107,15,15
569581,2011-10-05 11:16:00,15081,United Kingdom,80.30000000000001,32,4,4
569583,2011-10-05 11:17:00,15039,United Kingdom,2.95,1,1,1
569590,2011-10-05 11:25:00,13949,United Kingdom,302.91,257,19,19
569629,2011-10-05 11:37:00,15249,United Kingdom,641.57,307,34,34
569630,2011-10-05 11:44:00,13458,United Kingdom,498.36,246,21,21
569631,2011-10-05 11:53:00,13483,United Kingdom,140.34,160,10,10
569632,2011-10-05 11:57:00,13808,United Kingdom,639.3000000000001,254,18,18
569633,2011-10-05 12:02:00,16478,United Kingdom,202.9,170,11,11
569634,2011-10-05 12:09:00,12843,United Kingdom,9.95,1,1,1
569635,2011-10-05 12:13:00,12748,United Kingdom,287.94,493,29,29
569637,2011-10-05 12:14:00,15757,United Kingdom,453.06,324,29,29
569638,2011-10-05 12:15:00,16140,United Kingdom,601.04,626,28,28
569639,2011-10-05 12:24:00,12471,Germany,240.0,1,1,1
569640,2011-10-05 12:25:00,12471,Germany,2145.38,962,27,27
569641,2011-10-05 12:27:00,12841,United Kingdom,191.60999999999999,107,15,14
569643,2011-10-05 12:31:00,15730,United Kingdom,343.66,200,23,23
569647,2011-10-05 12:35:00,12415,Australia,828.0,240,1,1
569648,2011-10-05 12:40:00,17754,United Kingdom,374.5,210,3,3
569649,2011-10-05 12:42:00,16029,United Kingdom,612.0,324,4,4
569650,2011-10-05 12:44:00,12415,Australia,15643.77,6895,81,81
569651,2011-10-05 12:49:00,14534,United Kingdom,705.87,192,61,55
569652,2011-10-05 12:51:00,15628,United Kingdom,416.46000000000004,286,22,22
569653,2011-10-05 12:52:00,12451,Switzerland,2539.56,1650,100,100
569654,2011-10-05 12:56:00,13854,United Kingdom,316.76,52,3,3
569656,2011-10-05 12:59:00,14434,United Kingdom,99.60000000000001,24,1,1
569658,2011-10-05 13:00:00,16359,United Kingdom,228.96,216,1,1
569659,2011-10-05 13:04:00,14099,United Kingdom,363.18,218,19,19
569660,2011-10-05 13:05:00,17382,United Kingdom,65.4,25,2,2
569661,2011-10-05 13:10:00,17483,United Kingdom,139.3,93,8,8
569662,2011-10-05 13:19:00,15244,United Kingdom,333.63,165,19,19
569664,2011-10-05 13:33:00,18237,United Kingdom,135.79999999999998,72,10,10
569665,2011-10-05 13:34:00,12789,Netherlands,91.85,4,4,4
569666,2011-10-05 13:36:00,17690,United Kingdom,150.45,63,8,8
569667,2011-10-05 13:42:00,17521,United Kingdom,338.19,217,23,23
569668,2011-10-05 13:47:00,16040,United Kingdom,437.37,175,19,19
569669,2011-10-05 13:47:00,14730,United Kingdom,396.84,192,103,98
569670,2011-10-05 13:47:00,14730,United Kingdom,400.41,200,114,100
569671,2011-10-05 13:54:00,16020,United Kingdom,518.8,290,26,26
569672,2011-10-05 13:58:00,17841,United Kingdom,354.13,229,64,64
569673,2011-10-05 13:58:00,17222,United Kingdom,328.65,122,27,27
569674,2011-10-05 14:01:00,17841,United Kingdom,30.599999999999998,12,1,1
569675,2011-10-05 14:03:00,15687,United Kingdom,561.73,327,31,31
569676,2011-10-05 14:12:00,,United Kingdom,67.65,13,13,13
569677,2011-10-05 14:14:00,15106,United Kingdom,269.63,237,19,19
569678,2011-10-05 14:16:00,17816,United Kingdom,9.01,5,4,4
569679,2011-10-05 14:19:00,16160,United Kingdom,223.49999999999997,150,5,5
569680,2011-10-05 14:28:00,16803,United Kingdom,332.3,245,24,24
569683,2011-10-05 14:39:00,15953,United Kingdom,251.69,186,25,25
569684,2011-10-05 14:42:00,13947,United Kingdom,90.6,44,5,5
569685,2011-10-05 14:47:00,16758,United Kingdom,369.34000000000003,203,22,22
569686,2011-10-05 14:50:00,12719,France,283.6,162,18,18
569687,2011-10-05 14:53:00,13709,United Kingdom,596.22,291,33,33
569688,2011-10-05 14:55:00,15048,United Kingdom,59.52,22,16,16
569689,2011-10-05 14:56:00,13709,United Kingdom,82.80000000000001,24,1,1
569690,2011-10-05 15:04:00,15351,United Kingdom,141.35,45,9,9
569691,2011-10-05 15:09:00,18223,United Kingdom,480.43,287,26,26
569692,2011-10-05 15:17:00,14389,United Kingdom,732.32,540,26,26
569693,2011-10-05 15:18:00,17837,United Kingdom,250.95,105,37,37
569694,2011-10-05 15:24:00,17735,United Kingdom,562.47,263,23,23
569695,2011-10-05 15:35:00,16843,United Kingdom,993.88,938,45,45
569696,2011-10-05 15:36:00,16843,United Kingdom,15.8,4,1,1
569697,2011-10-05 15:38:00,17647,United Kingdom,133.06,30,7,7
569698,2011-10-05 15:49:00,14054,United Kingdom,92.46,62,6,6
569699,2011-10-05 15:52:00,12723,France,265.51,188,35,35
569700,2011-10-05 15:56:00,,United Kingdom,1417.55,355,217,217
569701,2011-10-05 15:56:00,12723,France,33.9,2,1,1
569702,2011-10-05 16:09:00,14396,United Kingdom,377.64,186,39,39
569705,2011-10-05 16:15:00,15762,United Kingdom,268.44,104,15,15
569706,2011-10-05 16:31:00,13798,United Kingdom,356.6,132,2,2
569714,2011-10-05 17:28:00,18033,United Kingdom,93.82000000000001,252,33,32
569715,2011-10-05 17:29:00,15856,United Kingdom,503.64,533,20,20
569716,2011-10-06 08:17:00,15804,United Kingdom,223.22,108,13,13
569717,2011-10-06 08:25:00,13845,United Kingdom,312.98,182,9,9
569718,2011-10-06 09:01:00,15837,United Kingdom,391.98,189,24,24
569719,2011-10-06 09:10:00,14646,Netherlands,788.16,340,7,7
569720,2011-10-06 09:11:00,14646,Netherlands,23.39,15,15,15
569721,2011-10-06 09:28:00,12628,Germany,333.64,195,17,17
569722,2011-10-06 09:31:00,12431,Australia,588.96,238,27,27
569723,2011-10-06 09:32:00,12431,Australia,89.80000000000001,28,5,5
569724,2011-10-06 09:35:00,15061,United Kingdom,491.4,230,4,4
569725,2011-10-06 09:35:00,15061,United Kingdom,141.6,20,1,1
569726,2011-10-06 09:36:00,17419,United Kingdom,465.55,249,22,22
569727,2011-10-06 09:37:00,12500,Germany,150.25,52,7,7
569728,2011-10-06 09:38:00,15416,United Kingdom,839.99,392,41,41
569729,2011-10-06 09:43:00,16350,United Kingdom,435.46999999999997,211,21,21
569730,2011-10-06 09:45:00,16422,United Kingdom,332.22,158,3,3
569731,2011-10-06 09:48:00,13999,United Kingdom,308.44,142,13,13
569732,2011-10-06 09:56:00,13177,United Kingdom,282.45,91,17,17
569734,2011-10-06 10:31:00,14538,United Kingdom,281.75,125,16,16
569735,2011-10-06 10:34:00,14646,Netherlands,30.0,2,1,1
569736,2011-10-06 10:44:00,14317,United Kingdom,508.58000000000004,255,24,24
569737,2011-10-06 10:45:00,16295,United Kingdom,355.9,259,22,22
569738,2011-10-06 10:48:00,13013,United Kingdom,216.81,74,12,12
569739,2011-10-06 10:48:00,14911,EIRE,421.3,229,24,24
569740,2011-10-06 10:52:00,15769,United Kingdom,2924.0,1600,15,15
569741,2011-10-06 10:52:00,14626,United Kingdom,610.91,315,26,26
569742,2011-10-06 10:53:00,16478,United Kingdom,33.0,4,1,1
569766,2011-10-06 11:24:00,14849,United Kingdom,393.57,370,20,20
569767,2011-10-06 11:24:00,14849,United Kingdom,391.78000000000003,235,23,23
569768,2011-10-06 11:27:00,13078,United Kingdom,659.08,388,16,16
569769,2011-10-06 11:28:00,13078,United Kingdom,100.8,34,3,3
569780,2011-10-06 11:38:00,13199,United Kingdom,370.9,212,8,8
569781,2011-10-06 11:38:00,13199,United Kingdom,159.24,242,2,2
569789,2011-10-06 11:41:00,16924,United Kingdom,252.54,84,24,24
569790,2011-10-06 11:42:00,15910,United Kingdom,188.41,133,35,32
569799,2011-10-06 11:47:00,13602,United Kingdom,428.89,267,23,23
569803,2011-10-06 11:48:00,13090,United Kingdom,902.0699999999999,295,26,26
569815,2011-10-06 11:53:00,15838,United Kingdom,10992.96,6016,21,21
569816,2011-10-06 11:58:00,,United Kingdom,2.2,4,1,1
569818,2011-10-06 12:11:00,,United Kingdom,8.95,1,1,1
569822,2011-10-06 12:13:00,15706,United Kingdom,79.8,20,2,2
569823,2011-10-06 12:15:00,16895,United Kingdom,202.27,91,62,57
569824,2011-10-06 12:22:00,17295,United Kingdom,279.36,170,29,29
569825,2011-10-06 12:23:00,15805,United Kingdom,270.25,97,17,17
569826,2011-10-06 12:25:00,18161,United Kingdom,385.43,177,20,20
569827,2011-10-06 12:26:00,13591,United Kingdom,340.9,222,20,20
569828,2011-10-06 12:35:00,14527,United Kingdom,167.46,40,18,18
569832,2011-10-06 12:51:00,15315,United Kingdom,336.96,600,21,21
569833,2011-10-06 12:56:00,15306,United Kingdom,517.28,298,28,28
569834,2011-10-06 13:00:00,14383,United Kingdom,675.72,394,27,27
569835,2011-10-06 13:05:00,15518,United Kingdom,317.69,146,24,24
569836,2011-10-06 13:06:00,12910,United Kingdom,566.4,220,10,10
569837,2011-10-06 13:11:00,12748,United Kingdom,15.03,13,5,5
569838,2011-10-06 13:20:00,13504,United Kingdom,295.93,178,22,22
569839,2011-10-06 13:21:00,15769,United Kingdom,2327.0,1300,6,6
569840,2011-10-06 13:26:00,17428,United Kingdom,433.2,88,6,6
569841,2011-10-06 13:27:00,17428,United Kingdom,124.3,34,6,6
569842,2011-10-06 13:28:00,13426,United Kingdom,697.46,259,18,18
569843,2011-10-06 13:29:00,14449,United Kingdom,298.56,301,99,86
569844,2011-10-06 13:30:00,12626,Germany,1377.55,856,62,62
569845,2011-10-06 13:41:00,14819,United Kingdom,187.35,61,10,10
569846,2011-10-06 13:42:00,13422,United Kingdom,2626.3,1326,127,127
569847,2011-10-06 13:45:00,14116,United Kingdom,327.45,151,19,19
569848,2011-10-06 13:48:00,16316,United Kingdom,726.1,299,36,36
569849,2011-10-06 13:49:00,15264,United Kingdom,393.74,265,23,23
569850,2011-10-06 13:59:00,16432,United Kingdom,287.4,276,8,8
569852,2011-10-06 14:17:00,13771,United Kingdom,850.4,476,32,32
569853,2011-10-06 14:18:00,13771,United Kingdom,319.2,176,17,17
569856,2011-10-06 14:28:00,17068,United Kingdom,108.35,45,5,5
569857,2011-10-06 14:31:00,12939,United Kingdom,1658.16,744,5,5
569858,2011-10-06 14:33:00,12939,United Kingdom,887.52,432,5,5
569859,2011-10-06 14:36:00,16814,United Kingdom,116.32,72,11,11
569860,2011-10-06 14:37:00,13812,Germany,139.88,67,8,8
569861,2011-10-06 14:37:00,13816,Germany,371.69,178,17,17
569862,2011-10-06 14:43:00,14518,United Kingdom,174.37,278,16,16
